İl,İlçe,Kurum Adı,Vergi No,Vergi Dairesi,Hesap Türü,Banka Adı,IBAN
Şanlıurfa,Harran,Harran İcra Dairesi,4690441211,HARRAN MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR400001500158007300581032
Şanlıurfa,Suruç,Suruç İcra Dairesi,7840180442,SURUÇ MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR860001500158007300584666
Şanlıurfa,Suruç,Suruç İcra Dairesi,7840180442,SURUÇ MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR340001500158007300584632
Şanlıurfa,Suruç,Suruç İcra Dairesi,7840180442,SURUÇ MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR920001500158007300584655
Şanlıurfa,Viranşehir,Viranşehir İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR240001500158007300583163
Şanlıurfa,Viranşehir,Viranşehir İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR800001500158007300583222
Şanlıurfa,Viranşehir,Viranşehir İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR220001500158007300583199
Şanlıurfa,Ceylanpınar,Ceylanpınar İcra Dairesi,2090470473,CEYLANPINAR MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR600001500158007300583000
Şanlıurfa,Ceylanpınar,Ceylanpınar İcra Dairesi,2090470473,CEYLANPINAR MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR320001500158007300583116
Şanlıurfa,Ceylanpınar,Ceylanpınar İcra Dairesi,2090470473,CEYLANPINAR MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR780001500158007300583064
Uşak,Uşak,Uşak 1. İcra Dairesi,1780091193,UŞAK VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR120001500158007286881256
Uşak,Uşak,Uşak 1. İcra Dairesi,1780091193,UŞAK VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR030001500158007299285681
Uşak,Uşak,Uşak 1. İcra Dairesi,1780091193,UŞAK VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR220001500158007273398852
Uşak,Banaz,Banaz İcra Dairesi,1400341695,Banaz Vergi Dairesi,Cezaevi,T. Vakıflar Bankası T.A.O.,TR330001500158007300567675
Uşak,Banaz,Banaz İcra Dairesi,1400341695,Banaz Vergi Dairesi,Harç,T. Vakıflar Bankası T.A.O.,TR170001500158007300567672
Uşak,Banaz,Banaz İcra Dairesi,1400341695,Banaz Vergi Dairesi,Emanet,T. Vakıflar Bankası T.A.O.,TR220001500158007300567679
Uşak,Simav,Simav İcra Dairesi,7700061793,SİMAV VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR640001500158007285688093
Uşak,Simav,Simav İcra Dairesi,7700061793,SİMAV VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR070001500158007290500028
Uşak,Simav,Simav İcra Dairesi,7700061793,SİMAV VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR060001500158007299356243
Uşak,Sivaslı,Sivaslı İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR210001500158007300568279
Uşak,Sivaslı,Sivaslı İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR310001500158007300568293
Uşak,Sivaslı,Sivaslı İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR890001500158007300568316
Uşak,Eşme,Eşme İcra Dairesi,3810056643,EŞME VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR080001500158007300583257
Uşak,Eşme,Eşme İcra Dairesi,3810056643,EŞME VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR100001500158007300583221
Uşak,Eşme,Eşme İcra Dairesi,3810056643,EŞME VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR310001500158007300583328
Van,Erciş,Erciş İcra Dairesi,3410037093,ERCİŞ VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR430001500158007300596110
Van,Erciş,Erciş İcra Dairesi,3410037093,ERCİŞ VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR520001500158007300596142
Van,Erciş,Erciş İcra Dairesi,3410037093,ERCİŞ VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR730001500158007300596152
Van,Çaldıran,Çaldıran İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR730001500158007300767163
Van,Çaldıran,Çaldıran İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR370001500158007300767229
Van,Çaldıran,Çaldıran İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR110001500158007300767212
Van,Muradiye,Muradiye İcra Dairesi,6240414397,MURADİYE MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR500001500158007300649528
Van,Muradiye,Muradiye İcra Dairesi,6240414397,MURADİYE MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR180001500158007300649522
Van,Muradiye,Muradiye İcra Dairesi,6240414397,MURADİYE MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR130001500158007300649515
Van,Van,Van İcra Dairesi,9220077322,VAN VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR920001500158007290498498
Van,Van,Van İcra Dairesi,9220077322,VAN VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR070001500158007299299674
Van,Van,Van İcra Dairesi,9220077322,VAN VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR800001500158007290498520
Van,Başkale,Başkale İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR400001500158007300613333
Van,Başkale,Başkale İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR430001500158007300613376
Van,Başkale,Başkale İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR600001500158007300613361
Van,Çatak,Çatak İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR440001500158007300686496
Van,Çatak,Çatak İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR900001500158007300686541
Van,Çatak,Çatak İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR110001500158007300686411
Van,Gevaş,Gevaş İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR970001500158007301061611
Van,Gevaş,Gevaş İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR460001500158007301061656
Van,Gevaş,Gevaş İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR840001500158007301061651
Van,Gürpınar,Gürpınar İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR180001500158007300797738
Van,Gürpınar,Gürpınar İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR600001500158007300797758
Van,Gürpınar,Gürpınar İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR650001500158007300797765
Van,Özalp,Özalp İcra Dairesi,8150292664,ÖZALP MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR410001500158007300578104
Van,Özalp,Özalp İcra Dairesi,8150292664,ÖZALP MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR780001500158007300578117
Van,Özalp,Özalp İcra Dairesi,8150292664,ÖZALP MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR890001500158007300578113
Van,Saray(Van),Saray(Van) İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR080001500158007300761349
Van,Saray(Van),Saray(Van) İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR680001500158007300761336
Van,Saray(Van),Saray(Van) İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR370001500158007300761312
Van,Bahçesaray,Bahçesaray İcra Dairesi,1310714883,BAHÇESARAY MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR930001500158007300800074
Van,Bahçesaray,Bahçesaray İcra Dairesi,1310714883,BAHÇESARAY MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR330001500158007300800087
Van,Bahçesaray,Bahçesaray İcra Dairesi,1310714883,BAHÇESARAY MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR870001500158007300800085
Yozgat,Boğazlıyan,Boğazlıyan İcra Dairesi,4690065197,BOĞAZLIYAN VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR850001500158007300587885
Yozgat,Boğazlıyan,Boğazlıyan İcra Dairesi,4690065197,BOĞAZLIYAN VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR920001500158007300587856
Yozgat,Boğazlıyan,Boğazlıyan İcra Dairesi,4690065197,BOĞAZLIYAN VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR430001500158007300587865
Yozgat,Çayıralan,Çayıralan İcra Dairesi,2320077823,ÇAYIRALAN MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR730001500158007300592563
Yozgat,Çayıralan,Çayıralan İcra Dairesi,2320077823,ÇAYIRALAN MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR290001500158007300592579
Yozgat,Çayıralan,Çayıralan İcra Dairesi,2320077823,ÇAYIRALAN MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR790001500158007300592552
Yozgat,Sarıkaya,Sarıkaya İcra Dairesi,70079076,Sarıkaya Vergi Dairesi,Harç,T. Vakıflar Bankası T.A.O.,TR970001500158007300591646
Yozgat,Sarıkaya,Sarıkaya İcra Dairesi,70079076,Sarıkaya Vergi Dairesi,Emanet,T. Vakıflar Bankası T.A.O.,TR400001500158007300591605
Yozgat,Sarıkaya,Sarıkaya İcra Dairesi,70079076,Sarıkaya Vergi Dairesi,Cezaevi,T. Vakıflar Bankası T.A.O.,TR150001500158007300591667
Yozgat,Yozgat,Yozgat İcra Dairesi,9820047555,YOZGAT VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR120001500158007290567838
Yozgat,Yozgat,Yozgat İcra Dairesi,9820047555,YOZGAT VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR230001500158007299354094
Yozgat,Yozgat,Yozgat İcra Dairesi,9820047555,YOZGAT VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR380001500158007300576315
Yozgat,Akdağmadeni,Akdağmadeni İcra Dairesi,200085538,AKDAĞMADENİ MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR080001500158007300576855
Yozgat,Akdağmadeni,Akdağmadeni İcra Dairesi,200085538,AKDAĞMADENİ MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR720001500158007300576867
Yozgat,Akdağmadeni,Akdağmadeni İcra Dairesi,200085538,AKDAĞMADENİ MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR160001500158007300576808
Yozgat,Çekerek,Çekerek İcra Dairesi,4690034704,ÇEKEREK MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR260001500158007300587783
Yozgat,Çekerek,Çekerek İcra Dairesi,4690034704,ÇEKEREK MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR790001500158007300587799
Yozgat,Çekerek,Çekerek İcra Dairesi,4690034704,ÇEKEREK MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR230001500158007300587740
Yozgat,Sorgun,Sorgun İcra Dairesi,4690057404,SORGUN VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR840001500158007300192434
Yozgat,Sorgun,Sorgun İcra Dairesi,4690057404,SORGUN VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR570001500158007300565012
Yozgat,Sorgun,Sorgun İcra Dairesi,4690057404,SORGUN VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR230001500158007300192465
Yozgat,Şefaatli,Şefaatli İcra Dairesi,4690058932,SİSTEME GİRİLMEMİŞ!!!,Emanet,T. Vakıflar Bankası T.A.O.,TR670001500158007300601886
Yozgat,Şefaatli,Şefaatli İcra Dairesi,4690058932,SİSTEME GİRİLMEMİŞ!!!,Harç,T. Vakıflar Bankası T.A.O.,TR550001500158007300601811
Yozgat,Şefaatli,Şefaatli İcra Dairesi,4690058932,SİSTEME GİRİLMEMİŞ!!!,Cezaevi,T. Vakıflar Bankası T.A.O.,TR310001500158007300601855
Yozgat,Yerköy,Yerköy İcra Dairesi,9490052566,Yerköy Vergi Dairesi,Cezaevi,T. Vakıflar Bankası T.A.O.,TR870001500158007300576888
Yozgat,Yerköy,Yerköy İcra Dairesi,9490052566,Yerköy Vergi Dairesi,Harç,T. Vakıflar Bankası T.A.O.,TR550001500158007299430633
Yozgat,Yerköy,Yerköy İcra Dairesi,9490052566,Yerköy Vergi Dairesi,Emanet,T. Vakıflar Bankası T.A.O.,TR910001500158007299430664
Zonguldak,Zonguldak,Zonguldak İcra Dairesi,4690058318,KARAELMAS VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR600001500158007290499365
Zonguldak,Zonguldak,Zonguldak İcra Dairesi,4690058318,KARAELMAS VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR850001500158007300568000
Zonguldak,Zonguldak,Zonguldak İcra Dairesi,4690058318,KARAELMAS VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR930001500158007300567953
Zonguldak,Çaycuma,Çaycuma İcra Dairesi,2320092571,Çaycuma Vergi Dairesi,Harç,T. Vakıflar Bankası T.A.O.,TR330001500158007300567772
Zonguldak,Çaycuma,Çaycuma İcra Dairesi,2320092571,Çaycuma Vergi Dairesi,Cezaevi,T. Vakıflar Bankası T.A.O.,TR790001500158007300094748
Zonguldak,Çaycuma,Çaycuma İcra Dairesi,2320092571,Çaycuma Vergi Dairesi,Emanet,T. Vakıflar Bankası T.A.O.,TR050001500158007300094722
Zonguldak,Devrek,Devrek İcra Dairesi,2950001847,DEVREK VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR100001500158007285570531
Zonguldak,Devrek,Devrek İcra Dairesi,2950001847,DEVREK VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR770001500158007290500999
Zonguldak,Devrek,Devrek İcra Dairesi,2950001847,DEVREK VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR580001500158007299398763
Zonguldak,Gökçebey,Gökçebey İcra Dairesi,4690034499,GÖKÇEBEY MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR780001500158007300580833
Zonguldak,Gökçebey,Gökçebey İcra Dairesi,4690034499,GÖKÇEBEY MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR370001500158007300578855
Zonguldak,Gökçebey,Gökçebey İcra Dairesi,4690034499,GÖKÇEBEY MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR190001500158007300578888
Zonguldak,KDZ.Ereğli,KDZ.Ereğli 1. İcra Dairesi,5410054302,KARADENİZ EREĞLİ VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR210001500158007290493762
Zonguldak,KDZ.Ereğli,KDZ.Ereğli 1. İcra Dairesi,5410054302,KARADENİZ EREĞLİ VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR920001500158007299443741
Zonguldak,KDZ.Ereğli,KDZ.Ereğli 1. İcra Dairesi,5410054302,KARADENİZ EREĞLİ VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR840001500158007300573353
Zonguldak,KDZ.Ereğli,KDZ.Ereğli 2. İcra Dairesi,5410502929,KARADENİZ EREĞLİ VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR510001500158007290493901
Zonguldak,KDZ.Ereğli,KDZ.Ereğli 2. İcra Dairesi,5410502929,KARADENİZ EREĞLİ VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR620001500158007299441953
Zonguldak,KDZ.Ereğli,KDZ.Ereğli 2. İcra Dairesi,5410502929,KARADENİZ EREĞLİ VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR240001500158007300573075
Zonguldak,Alaplı,Alaplı İcra Dairesi,480058077,ALAPLI MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR600001500158007300584358
Zonguldak,Alaplı,Alaplı İcra Dairesi,480058077,ALAPLI MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR320001500158007300584377
Zonguldak,Alaplı,Alaplı İcra Dairesi,480058077,ALAPLI MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR800001500158007300584386
Aksaray,Aksaray,Aksaray İcra Dairesi,340645411,AKSARAY VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR740001500158007307937288
Aksaray,Aksaray,Aksaray İcra Dairesi,340645411,AKSARAY VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR460001500158007307937404
Aksaray,Aksaray,Aksaray İcra Dairesi,340645411,AKSARAY VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR060001500158007307937348
Aksaray,Eskil,Eskil İcra Dairesi,3800038855,ESKİL MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR930001500158007300577653
Aksaray,Eskil,Eskil İcra Dairesi,3800038855,ESKİL MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR560001500158007300577640
Aksaray,Eskil,Eskil İcra Dairesi,3800038855,ESKİL MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR760001500158007300577668
Aksaray,Ortaköy(Aksaray),Ortaköy(Aksaray) İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR470001500158007300648709
Aksaray,Ortaköy(Aksaray),Ortaköy(Aksaray) İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR190001500158007300648728
Aksaray,Ortaköy(Aksaray),Ortaköy(Aksaray) İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR720001500158007300648744
Aksaray,Şereflikoçhisar,Şereflikoçhisar İcra Dairesi,8100286705,Şereflikoçhisar Vergi Dairesi,Harç,T. Vakıflar Bankası T.A.O.,TR840001500158007299410129
Aksaray,Şereflikoçhisar,Şereflikoçhisar İcra Dairesi,8100286705,Şereflikoçhisar Vergi Dairesi,Emanet,T. Vakıflar Bankası T.A.O.,TR550001500158007290560274
Aksaray,Şereflikoçhisar,Şereflikoçhisar İcra Dairesi,8100286705,Şereflikoçhisar Vergi Dairesi,Cezaevi,T. Vakıflar Bankası T.A.O.,TR490001500158007285807285
Bayburt,Bayburt,Bayburt İcra Dairesi,4690034803,BAYBURT VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR850001500158007301712115
Bayburt,Bayburt,Bayburt İcra Dairesi,4690034803,BAYBURT VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR240001500158007299421006
Bayburt,Bayburt,Bayburt İcra Dairesi,4690034803,BAYBURT VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR550001500158007290496739
Karaman,Ermenek,Ermenek İcra Dairesi,4690034796,ERMENEK MALMÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR060001500158007300713758
Karaman,Ermenek,Ermenek İcra Dairesi,4690034796,ERMENEK MALMÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR260001500158007300713883
Karaman,Ermenek,Ermenek İcra Dairesi,4690034796,ERMENEK MALMÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR110001500158007300713765
Karaman,Sarıveliler,Sarıveliler İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR210001500158007300713682
Karaman,Sarıveliler,Sarıveliler İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR220001500158007300713664
Karaman,Sarıveliler,Sarıveliler İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR580001500158007300713695
Karaman,Karaman,Karaman İcra Dairesi,5180053000,Karaman Vergi Dairesi,Cezaevi,T. Vakıflar Bankası T.A.O.,TR250001500158007285376358
Karaman,Karaman,Karaman İcra Dairesi,5180053000,Karaman Vergi Dairesi,Emanet,T. Vakıflar Bankası T.A.O.,TR450001500158007290495852
Karaman,Karaman,Karaman İcra Dairesi,5180053000,Karaman Vergi Dairesi,Harç,T. Vakıflar Bankası T.A.O.,TR720001500158007299379499
Kırıkkale,Kırıkkale,Kırıkkale İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR900001500158007308545772
Kırıkkale,Kırıkkale,Kırıkkale İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR450001500158007308545806
Kırıkkale,Kırıkkale,Kırıkkale İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR440001500158007308545727
Kırıkkale,Delice,Delice İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR210001500158007300592626
Kırıkkale,Delice,Delice İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR720001500158007300592581
Kırıkkale,Delice,Delice İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR650001500158007300592610
Kırıkkale,Keskin,Keskin İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR110001500158007300587374
Kırıkkale,Keskin,Keskin İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR290001500158007300587341
Kırıkkale,Keskin,Keskin İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR580001500158007300587401
Kırıkkale,Sulakyurt,Sulakyurt İcra Dairesi,4690436674,SULAKYURT  MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR480001500158007300589812
Kırıkkale,Sulakyurt,Sulakyurt İcra Dairesi,4690436674,SULAKYURT  MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR320001500158007300589809
Kırıkkale,Sulakyurt,Sulakyurt İcra Dairesi,4690436674,SULAKYURT  MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR910001500158007300589814
Batman,Batman,Batman İcra Dairesi,1500591361,BATMAN VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR810001500158007305430682
Batman,Batman,Batman İcra Dairesi,1500591361,BATMAN VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR820001500158007305430664
Batman,Batman,Batman İcra Dairesi,1500591361,BATMAN VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR160001500158007305430688
Batman,Kozluk,Kozluk İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR670001500158007300588015
Batman,Kozluk,Kozluk İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR940001500158007300587917
Batman,Sason,Sason İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR940001500158007300755921
Batman,Sason,Sason İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR340001500158007300755934
Batman,Sason,Sason İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR680001500158007300755904
Şırnak,Şırnak,Şırnak İcra Dairesi,4690166812,ŞIRNAK VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR380001500158007299251101
Şırnak,Şırnak,Şırnak İcra Dairesi,4690166812,ŞIRNAK VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR290001500158007290570054
Şırnak,Şırnak,Şırnak İcra Dairesi,4690166812,ŞIRNAK VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR840001500158007285238526
Şırnak,Beytüşşebap,Beytüşşebap İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR370001500158007300799239
Şırnak,Beytüşşebap,Beytüşşebap İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR820001500158007300799205
Şırnak,Beytüşşebap,Beytüşşebap İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR540001500158007300799224
Şırnak,Uludere,Uludere İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR220001500158007300673603
Şırnak,Uludere,Uludere İcra Dairesi,,,Emanet,T. Vakıflar Bankası T.A.O.,TR680001500158007300672581
Şırnak,Uludere,Uludere İcra Dairesi,,,Cezaevi,T. Vakıflar Bankası T.A.O.,TR850001500158007300673633
Şırnak,Cizre,Cizre İcra Dairesi,2110385443,Cizre Vergi Dairesi,Harç,T. Vakıflar Bankası T.A.O.,TR080001500158007300575594
Şırnak,Cizre,Cizre İcra Dairesi,2110385443,Cizre Vergi Dairesi,Emanet,T. Vakıflar Bankası T.A.O.,TR320001500158007297406269
Şırnak,Cizre,Cizre İcra Dairesi,2110385443,Cizre Vergi Dairesi,Cezaevi,T. Vakıflar Bankası T.A.O.,TR540001500158007297406358
Şırnak,Silopi,Silopi İcra Dairesi,7700231747,SİLOPİ VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR510001500158007300671626
Şırnak,Silopi,Silopi İcra Dairesi,7700231747,SİLOPİ VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR280001500158007300671749
Şırnak,Silopi,Silopi İcra Dairesi,7700231747,SİLOPİ VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR630001500158007300671895
Şırnak,İdil,İdil İcra Dairesi,4700590892,İDİL MAL MÜDÜRLÜĞÜ,Emanet,T. Vakıflar Bankası T.A.O.,TR110001500158007300771868
Şırnak,İdil,İdil İcra Dairesi,4700590892,İDİL MAL MÜDÜRLÜĞÜ,Harç,T. Vakıflar Bankası T.A.O.,TR780001500158007300771826
Şırnak,İdil,İdil İcra Dairesi,4700590892,İDİL MAL MÜDÜRLÜĞÜ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR120001500158007300771850
Bartın,Bartın,Bartın İcra Dairesi,1420071483,BARTIN VERGİ DAİRESİ,Harç,T. Vakıflar Bankası T.A.O.,TR620001500158007300569966
Bartın,Bartın,Bartın İcra Dairesi,1420071483,BARTIN VERGİ DAİRESİ,Emanet,T. Vakıflar Bankası T.A.O.,TR050001500158007290494341
Bartın,Bartın,Bartın İcra Dairesi,1420071483,BARTIN VERGİ DAİRESİ,Cezaevi,T. Vakıflar Bankası T.A.O.,TR850001500158007295885713
Bartın,Amasra,Amasra İcra Dairesi,,,Harç,T. Vakıflar Bankası T.A.O.,TR670001500158007300570749
