il,ilce,mahalle,posta_kodu
Sivas,Divriği,Ömerli Mah (Madenli Köyü),58302
Sivas,Divriği,Özbağı Köyü,58302
Sivas,Divriği,Özdemir Mah (Kayacık Köyü),58302
Sivas,Divriği,Özlüce Mah (Ölçekli Köyü),58302
Sivas,Divriği,Paşa Mah (Çayözü Köyü),58302
Sivas,Divriği,Sağırtaş Mah (Çayözü Köyü),58302
Sivas,Divriği,Sağlık Mah (Kaledibi Köyü),58302
Sivas,Divriği,Sarpan Mah (Yuva Köyü),58302
Sivas,Divriği,Selimoğlu Köyü,58302
Sivas,Divriği,Seyfedamı Mah (Kaledibi Köyü),58302
Sivas,Divriği,Sırçalı Köyü,58302
Sivas,Divriği,Sincan Köyü,58302
Sivas,Divriği,Soğucak Köyü,58302
Sivas,Divriği,Susuzlar Köyü,58302
Sivas,Divriği,Susuzören Köyü,58302
Sivas,Divriği,Süleymanağa Mahallesi,58300
Sivas,Divriği,Sütlüce Mah (Kavaklısu Köyü),58302
Sivas,Divriği,Şahinköy Köyü,58302
Sivas,Divriği,Şingo Mah (Çayözü Köyü),58302
Sivas,Divriği,Tekke Mah (Güneş Köyü),58302
Sivas,Divriği,Tepehan Köyü,58302
Sivas,Divriği,Tipik Mah (Kaledibi Köyü),58302
Sivas,Divriği,Tirollar Mah (Susuzlar Köyü),58302
Sivas,Divriği,Topluca Mah (Çamlık Köyü),58302
Sivas,Divriği,Tortu Mah (Sincan Köyü),58302
Sivas,Divriği,Tötük Mah (Imirhan Köyü),58302
Sivas,Divriği,Turabali Mahallesi,58300
Sivas,Divriği,Türkali Mah (Ödek Köyü),58302
Sivas,Divriği,Ulucamii Mahallesi,58300
Sivas,Divriği,Uluçayır Köyü,58302
Sivas,Divriği,Uzunbağ Köyü,58302
Sivas,Divriği,Uzunkaya Köyü,58302
Sivas,Divriği,Üçpınar Köyü,58302
Sivas,Divriği,Ürük Köyü,58302
Sivas,Divriği,Yağbasan Köyü,58302
Sivas,Divriği,Yalnızsöğüt Köyü,58302
Sivas,Divriği,Yazı Köyü,58302
Sivas,Divriği,Yerliçay Köyü,58302
Sivas,Divriği,Yeşilköy Mah (Çobandurağı Köyü),58302
Sivas,Divriği,Yeşilyayla Köyü,58302
Sivas,Divriği,Yeşilyol Köyü,58302
Sivas,Divriği,Yılan Mah (Güvenkaya Köyü),58302
Sivas,Divriği,Yusufşeyh Köyü,58302
Sivas,Divriği,Yuva Köyü,58302
Sivas,Divriği,Yuva Mah (Mursal Köyü),58302
Sivas,Divriği,Yünlüce Mah (Kızılcaören Köyü),58302
Sivas,Divriği,Zeliha Hatun Mahallesi,58300
Sivas,Divriği,Zeynikler Mah (Çobandurağı Köyü),58302
Sivas,Doğanşar,Alan Köyü,58782
Sivas,Doğanşar,Alazlı Köyü,58782
Sivas,Doğanşar,Aslantaş Köyü,58782
Sivas,Doğanşar,Aşağı Mah (Başekin Köyü),58782
Sivas,Doğanşar,Avcıçayı Köyü,58782
Sivas,Doğanşar,Bağderesi Mezrası Mah (Ekinciler Köyü),58782
Sivas,Doğanşar,Başekin Köyü,58782
Sivas,Doğanşar,Beşağaç Mah (Beşağaç Köyü),58782
Sivas,Doğanşar,Boyalı Köyü,58782
Sivas,Doğanşar,Buruncuk Mah (Beşağaç Köyü),58782
Sivas,Doğanşar,Camikebir Mahallesi,58780
Sivas,Doğanşar,Cinci Mahallesi,58780
Sivas,Doğanşar,Çalıcı Köyü,58782
Sivas,Doğanşar,Çatpınar Köyü,58782
Sivas,Doğanşar,Çay Mahallesi,58780
Sivas,Doğanşar,Darıkol Köyü,58782
Sivas,Doğanşar,Dere Mah (Kozlu Köyü),58782
Sivas,Doğanşar,Deveci Mezrası Mah (Söbüler Köyü),58782
Sivas,Doğanşar,Devrişağa Mahallesi,58780
Sivas,Doğanşar,Dönedere Mezrası Mah (Ekinciler Köyü),58782
Sivas,Doğanşar,Ekinciler Köyü,58782
Sivas,Doğanşar,Eskiköy Köyü,58782
Sivas,Doğanşar,Göçüköy Köyü,58782
Sivas,Doğanşar,Gülşehir Mezrası Mah (Yavşancık Köyü),58782
Sivas,Doğanşar,Hamam Mah (Kozlu Köyü),58782
Sivas,Doğanşar,Içdere Köyü,58782
Sivas,Doğanşar,Kale Mahallesi,58780
Sivas,Doğanşar,Karacaali Mah (Beşağaç Köyü),58782
Sivas,Doğanşar,Karacakaya 1 Mah (Karkın Köyü),58782
Sivas,Doğanşar,Karacakaya 2 Mah (Karkın Köyü),58782
Sivas,Doğanşar,Karkın Mah (Karkın Köyü),58782
Sivas,Doğanşar,Kelosmangil Mah (Başekin Köyü),58782
Sivas,Doğanşar,Kıpcak Köyü,58782
Sivas,Doğanşar,Kozağaç Köyü,58782
Sivas,Doğanşar,Kozlu Köyü,58782
Sivas,Doğanşar,Okculu Köyü,58782
Sivas,Doğanşar,Orta Mezra Mah (Söbüler Köyü),58782
Sivas,Doğanşar,Ortaköy Köyü,58782
Sivas,Doğanşar,Ömerağa Mahallesi,58780
Sivas,Doğanşar,Sarısuvat Köyü,58782
Sivas,Doğanşar,Söbüler Köyü,58782
Sivas,Doğanşar,Tavza Köyü,58782
Sivas,Doğanşar,Ütük Köyü,58782
Sivas,Doğanşar,Yavşancık Köyü,58782
Sivas,Doğanşar,Yeşilçukur Köyü,58782
Sivas,Gemerek,Abdurrahmanlar Mezrası Mah (Öziçi Köyü),58842
Sivas,Gemerek,Ademin Yaylası Mah (Çat Köyü),58842
Sivas,Gemerek,Akçaşar Köyü,58842
Sivas,Gemerek,Alaybey Mah (Çepni Köyü),58843
Sivas,Gemerek,Ali Kemali Efendi Mahallesi,58840
Sivas,Gemerek,Aligillerin Yaylası Mah (Çat Köyü),58842
Sivas,Gemerek,Alperen Mahallesi,58840
Sivas,Gemerek,Arpaözü Mah (Sızır Köyü),58880
Sivas,Gemerek,Aşağı Kazaklı Mezrası Mah (Öziçi Köyü),58842
Sivas,Gemerek,Bağlarbaşı Mah (Inkışla Köyü),58001
Sivas,Gemerek,Bahçeli Mahallesi,58840
Sivas,Gemerek,Bahçelievler Mah (Eğerci Köyü),58002
Sivas,Gemerek,Bahçelievler Mah (Inkışla Köyü),58001
Sivas,Gemerek,Baştepeler Köyü,58842
Sivas,Gemerek,Bulhasan Köyü,58842
Sivas,Gemerek,Burhan Köyü,58842
Sivas,Gemerek,Cesurlar Köyü,58842
Sivas,Gemerek,Cevizcik Mah (Cesurlar Köyü),58842
Sivas,Gemerek,Çat Köyü,58842
Sivas,Gemerek,Çiçekoğlu Köyü,58842
Sivas,Gemerek,Dendil Köyü,58842
Sivas,Gemerek,Durgunsu Köyü,58842
Sivas,Gemerek,Ebiller Mah (Öziçi Köyü),58842
Sivas,Gemerek,Ekizce Köyü,58842
Sivas,Gemerek,Eskiçubuk Köyü,58842
Sivas,Gemerek,Eskiyurt Köyü,58842
Sivas,Gemerek,Eşikli Köyü,58842
Sivas,Gemerek,Fevziçakmak Mahallesi,58840
Sivas,Gemerek,Gaziosmanpaşa Mahallesi,58580
Sivas,Gemerek,Göksu Mah (Eğerci Köyü),58002
Sivas,Gemerek,Hacıyusuf Köyü,58842
Sivas,Gemerek,Hatabalanı Yaylası Mah (Çat Köyü),58842
Sivas,Gemerek,Horuk Mahallesi,58840
Sivas,Gemerek,Kabaktepe Mah (Köseli Köyü),58842
Sivas,Gemerek,Kalebaşı Mah (Sızır Köyü),58880
Sivas,Gemerek,Karaağıl Köyü,58842
Sivas,Gemerek,Karacalar Mahallesi,58580
Sivas,Gemerek,Karaerkek Köyü,58842
Sivas,Gemerek,Karagöl Köyü,58842
Sivas,Gemerek,Karşıyaka Mah (Eğerci Köyü),58002
Sivas,Gemerek,Kartalkaya Köyü,58842
Sivas,Gemerek,Keklicek Köyü,58842
Sivas,Gemerek,Kilisealan Yaylası Mah (Çat Köyü),58842
Sivas,Gemerek,Kocaoğlu Köyü,58842
Sivas,Gemerek,Köprübaşı Mah (Sızır Köyü),58880
Sivas,Gemerek,Köseli Köyü,58842
Sivas,Gemerek,Kuşkayası Mah (Talazoğlu Köyü),58842
Sivas,Gemerek,Küçüktuzhisar Köyü,58842
Sivas,Gemerek,Kümeören Köyü,58842
Sivas,Gemerek,Muhsin Yazıcıoğlu Mahallesi,58580
Sivas,Gemerek,Neciplerin Yaylası Mah (Çat Köyü),58842
Sivas,Gemerek,Osmanuşağı Köyü,58842
Sivas,Gemerek,Ömerçavuş Yaylası Mah (Çat Köyü),58842
Sivas,Gemerek,Örenyurt Köyü,58842
Sivas,Gemerek,Öziçi Köyü,58842
Sivas,Gemerek,Sarıkaya Mah (Cesurlar Köyü),58842
Sivas,Gemerek,Seydinali Köyü,58842
Sivas,Gemerek,Sıyırmalı Mah (Öziçi Köyü),58842
Sivas,Gemerek,Subaşı Mah (Sızır Köyü),58880
Sivas,Gemerek,Ş.Binbaşı Mehmet Aras Mah (Çepni Köyü),58843
Sivas,Gemerek,Talazoğlu Köyü,58842
Sivas,Gemerek,Tatlıpınar Köyü,58842
Sivas,Gemerek,Tekmen Köyü,58842
Sivas,Gemerek,Uğur Mumcu Mah (Çepni Köyü),58843
Sivas,Gemerek,Üçaıl Mezrası Mah (Durgunsu Köyü),58842
Sivas,Gemerek,Yayla Evi Mah (Çat Köyü),58842
Sivas,Gemerek,Yeni Mah (Sızır Köyü),58880
Sivas,Gemerek,Yenidoğan Mahallesi,58580
Sivas,Gemerek,Yenihayat Mahallesi,58580
Sivas,Gemerek,Yeniköy Köyü,58842
Sivas,Gemerek,Yeşilöz Köyü,58842
Sivas,Gemerek,Yukarı Kazaklı Mezrası Mah (Öziçi Köyü),58842
Sivas,Gemerek,Yukarı Mahallesi,58840
Sivas,Gölova,A.Camii Mahallesi,58640
Sivas,Gölova,Akçataş Köyü,58642
Sivas,Gölova,Alsancak Mahallesi,58640
Sivas,Gölova,Arslanca Köyü,58642
Sivas,Gölova,Aşagı Mah (Yukarıtepecik Köyü),58642
Sivas,Gölova,Aşağıtepecik Köyü,58642
Sivas,Gölova,Aydoğdu Köyü,58642
Sivas,Gölova,Bezgin Mah (Yuvacık Köyü),58642
Sivas,Gölova,Boğazköy Köyü,58642
Sivas,Gölova,Bozat Köyü,58642
Sivas,Gölova,Canköy Köyü,58642
Sivas,Gölova,Çakırşeyh Köyü,58642
Sivas,Gölova,Çalkaya Mahallesi,58640
Sivas,Gölova,Çataklı Köyü,58642
Sivas,Gölova,Çevrecik Köyü,58642
Sivas,Gölova,Çobanlı Köyü,58642
Sivas,Gölova,Çubuk Mah (Karayakup Köyü),58642
Sivas,Gölova,Çukuryurt Köyü,58642
Sivas,Gölova,Demirkonak Köyü,58642
Sivas,Gölova,Dikköy Köyü,58642
Sivas,Gölova,Fevzi Çakmak Mahallesi,58640
Sivas,Gölova,Gedik Mah (Yaylaçayı Köyü),58642
Sivas,Gölova,Gözlüce Köyü,58642
Sivas,Gölova,Gözüküçük Köyü,58642
Sivas,Gölova,Günalan Köyü,58642
Sivas,Gölova,Güzören Köyü,58642
Sivas,Gölova,Ilyasköy Köyü,58642
Sivas,Gölova,Karaca Köyü,58642
Sivas,Gölova,Karayakup Köyü,58642
Sivas,Gölova,Kayaoğlu Mah (Aydoğdu Köyü),58642
Sivas,Gölova,Kolbaşı Mah (Yaylaçayı Köyü),58642
Sivas,Gölova,Okçaören Köyü,58642
Sivas,Gölova,Ödemiş Mah (Gözlüce Köyü),58642
Sivas,Gölova,Sarıyusuf Köyü,58642
Sivas,Gölova,Soğuksu Köyü,58642
Sivas,Gölova,Subaşı Köyü,58642
Sivas,Gölova,Uluçukur Köyü,58642
Sivas,Gölova,Yaylaçayı Köyü,58642
Sivas,Gölova,Yukarı Dik Mah (Dikköy Köyü),58642
Sivas,Gölova,Yukarıtepecik Köyü,58642
Sivas,Gölova,Yuvacık Köyü,58642
Sivas,Gürün,Ağpınar Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Akdere Köyü,58802
Sivas,Gürün,Akpınar Köyü,58802
Sivas,Gürün,Aksu Mahallesi,58800
Sivas,Gürün,Algın Mezrası Mah (Mahkenli Köyü),58802
Sivas,Gürün,Arpaçukuru Mezrası Mah (Bozhüyük Köyü),58802
Sivas,Gürün,Aşağı Çatkara Mezrası Mah (Karadoruk Köyü),58802
Sivas,Gürün,Aşağı Kürkçü Mezrası Mah (Koyunlu Köyü),58802
Sivas,Gürün,Aşağı Yaylacık Mezrası Mah (Yaylacık Köyü),58802
Sivas,Gürün,Avgun Mezrası Mah (Mahkenli Köyü),58802
Sivas,Gürün,Ayranca Mezrası Mah (Eskihamal Köyü),58802
Sivas,Gürün,Ayvalı Köyü,58802
Sivas,Gürün,Bağlıçay Köyü,58802
Sivas,Gürün,Bahçeiçi Köyü,58802
Sivas,Gürün,Başören Köyü,58802
Sivas,Gürün,Başpınar Mezrası Mah (Karahisar Köyü),58802
Sivas,Gürün,Behram Mezrası Mah (Konakpınar Köyü),58802
Sivas,Gürün,Beypınar Köyü,58802
Sivas,Gürün,Boğaziçi Mahallesi,58800
Sivas,Gürün,Bozhüyük Köyü,58802
Sivas,Gürün,Boztaş Mezrası Mah (Konakpınar Köyü),58802
Sivas,Gürün,Böğrüdelik Köyü,58802
Sivas,Gürün,Burçevi Mahallesi,58800
Sivas,Gürün,Camiliyurt Köyü,58802
Sivas,Gürün,Cırıkpınarı Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Cıvcık Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Çamlıca Köyü,58802
Sivas,Gürün,Çapak Mezrası Mah (Sarıca Köyü),58802
Sivas,Gürün,Çayboyu Mahallesi,58800
Sivas,Gürün,Çevirme Mah (Konakpınar Köyü),58802
Sivas,Gürün,Çevirme Mezrası Mah (Mahkenli Köyü),58802
Sivas,Gürün,Çiçekyurt Köyü,58802
Sivas,Gürün,Çöplü Mezrası Mah (Karadoruk Köyü),58802
Sivas,Gürün,Çörten Mahallesi,58800
Sivas,Gürün,Davulhüyük Köyü,58802
Sivas,Gürün,Dayakpınar Köyü,58802
Sivas,Gürün,Deveçayırı Köyü,58802
Sivas,Gürün,Dırışlar Mezrası Mah (Eskihamal Köyü),58802
Sivas,Gürün,Düğünyurdu Mezrası Mah (Karadoruk Köyü),58802
Sivas,Gürün,Dürmepınar Köyü,58802
Sivas,Gürün,Erdoğan Köyü,58802
Sivas,Gürün,Ergeç Mezrası Mah (Kavakköy Köyü),58802
Sivas,Gürün,Eskibektaşlı Köyü,58802
Sivas,Gürün,Eskihamal Köyü,58802
Sivas,Gürün,Fatmaderviş Mezrası Mah (Yelken Köyü),58802
Sivas,Gürün,Gelincik Mezrası Mah (Başören Köyü),58802
Sivas,Gürün,Göbekören Köyü,58802
Sivas,Gürün,Gökçeyazı Köyü,58802
Sivas,Gürün,Gökpınar Mahallesi,58800
Sivas,Gürün,Gübünören Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Güldede Köyü,58802
Sivas,Gürün,Güllübucak Köyü,58802
Sivas,Gürün,Gülpınar Mezrası Mah (Güllübucak Köyü),58802
Sivas,Gürün,Güneş Köyü,58802
Sivas,Gürün,Hacılar Mahallesi,58800
Sivas,Gürün,Hamurkesen Mevki Mah (Bahçeiçi Köyü),58802
Sivas,Gürün,Hüyüklüyurt Köyü,58802
Sivas,Gürün,Incesu Köyü,58802
Sivas,Gürün,Işıtan Mahallesi,58800
Sivas,Gürün,Kafile Çayırı Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Kaledere Köyü,58802
Sivas,Gürün,Kaloyak Yaylası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Karadoruk Köyü,58802
Sivas,Gürün,Karahisar Köyü,58802
Sivas,Gürün,Karakuyu Köyü,58802
Sivas,Gürün,Karaören Köyü,58802
Sivas,Gürün,Karapınar Köyü,58802
Sivas,Gürün,Karatepe Mahallesi,58800
Sivas,Gürün,Karayar Mahallesi,58800
Sivas,Gürün,Karayolu Üzeri Mah (Konakpınar Köyü),58802
Sivas,Gürün,Karşıyaka Mahallesi,58800
Sivas,Gürün,Kaşköy Köyü,58802
Sivas,Gürün,Kavakköy Köyü,58802
Sivas,Gürün,Kayalar Köyü,58802
Sivas,Gürün,Kaynarca Köyü,58802
Sivas,Gürün,Ketençayır Mahallesi,58800
Sivas,Gürün,Kılıçdoğan Köyü,58802
Sivas,Gürün,Kındıralık Köyü,58802
Sivas,Gürün,Kışla Mevki Mah (Bahçeiçi Köyü),58802
Sivas,Gürün,Kışla Mezrası Mah (Osmandede Köyü),58802
Sivas,Gürün,Kızılburun Köyü,58802
Sivas,Gürün,Kızılören Köyü,58802
Sivas,Gürün,Kızılpınar Köyü,58802
Sivas,Gürün,Kirazlık Mahallesi,58800
Sivas,Gürün,Konakgörmez Mezrası Mah (Mahkenli Köyü),58802
Sivas,Gürün,Konakpınar Köyü,58802
Sivas,Gürün,Kovalıpınar Mezrası Mah (Tepecik Köyü),58802
Sivas,Gürün,Koyunlu Köyü,58802
Sivas,Gürün,Koyunlukoca Mezrası Mah (Eskihamal Köyü),58802
Sivas,Gürün,Kozakmağara Mezrası Mah (Eskihamal Köyü),58802
Sivas,Gürün,Körpınar Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Kötüköy Mezrası Mah (Incesu Köyü),58802
Sivas,Gürün,Kurultay Mahallesi,58800
Sivas,Gürün,Kuşkayası Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Kuz Mezrası Mah (Karadoruk Köyü),58802
Sivas,Gürün,Kuzuluk Mezrası Mah (Kavakköy Köyü),58802
Sivas,Gürün,Külahlı Köyü,58802
Sivas,Gürün,Kürkcü Köyü,58802
Sivas,Gürün,Mağara Köyü,58802
Sivas,Gürün,Mahkenli Köyü,58802
Sivas,Gürün,Mudafar Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Orta Çatkara Mezrası Mah (Eskibektaşlı Köyü),58802
Sivas,Gürün,Osmandede Köyü,58802
Sivas,Gürün,Pınarönü Mahallesi,58800
Sivas,Gürün,Reşadiye Köyü,58802
Sivas,Gürün,Sakaltutan Mezrası Mah (Böğrüdelik Köyü),58802
Sivas,Gürün,Sarıca Köyü,58802
Sivas,Gürün,Sarıören Mezrası Mah (Güllübucak Köyü),58802
Sivas,Gürün,Sularbaşı Köyü,58802
Sivas,Gürün,Sümbüllüyurt Mezrası Mah (Karadoruk Köyü),58802
Sivas,Gürün,Şıklar Yaylası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Şuğul Mahallesi,58800
Sivas,Gürün,Taşlıhüyük Mezrası Mah (Yılanhüyük Köyü),58802
Sivas,Gürün,Tepecik Köyü,58802
Sivas,Gürün,Tepecik Yolu Mevki Mah (Bahçeiçi Köyü),58802
Sivas,Gürün,Tiken Ağası Mezrası Mah (Çamlıca Köyü),58802
Sivas,Gürün,Tökler Mezrası Mah (Sarıca Köyü),58802
Sivas,Gürün,Ulupınar Mezrası Mah (Tepecik Köyü),58802
Sivas,Gürün,Yassıcatepe Mahallesi,58800
Sivas,Gürün,Yaylacık Köyü,58802
Sivas,Gürün,Yazyurdu Köyü,58802
Sivas,Gürün,Yelken Köyü,58802
Sivas,Gürün,Yeni Mahallesi,58800
Sivas,Gürün,Yenibektaşlı Köyü,58802
Sivas,Gürün,Yeşildere Köyü,58802
Sivas,Gürün,Yeşilyurt Mahallesi,58800
Sivas,Gürün,Yeşilyurt Mezrası Mah (Karahisar Köyü),58802
Sivas,Gürün,Yılanhüyük Köyü,58802
Sivas,Gürün,Yolgeçen Köyü,58802
Sivas,Gürün,Yukarı Çakkara Mezrası Mah (Karadoruk Köyü),58802
Sivas,Gürün,Yuva Köyü,58802
Sivas,Hafik,Acıpınar Köyü,58762
Sivas,Hafik,Adamlı Köyü,58762
Sivas,Hafik,Ahmetuşağı Mah (Çimenyenice Köyü),58762
Sivas,Hafik,Akkaya Köyü,58762
Sivas,Hafik,Aktaş Köyü,58762
Sivas,Hafik,Alanyurt Köyü,58762
Sivas,Hafik,Alçıören Köyü,58762
Sivas,Hafik,Alibeyli Köyü,58762
Sivas,Hafik,Aşağı Çaltılı Mah (Çaltılı Köyü),58762
Sivas,Hafik,Aylıoğlu Köyü,58762
Sivas,Hafik,Bahçecik Köyü,58762
Sivas,Hafik,Bakımlı Köyü,58762
Sivas,Hafik,Barcın Mah (Kızılcaören Köyü),58762
Sivas,Hafik,Bayıraltı Köyü,58762
Sivas,Hafik,Bayramtepe Köyü,58762
Sivas,Hafik,Benlikaya Köyü,58762
Sivas,Hafik,Besinli Köyü,58762
Sivas,Hafik,Beydili Köyü,58762
Sivas,Hafik,Beykonağı Köyü,58762
Sivas,Hafik,Celalli Köyü,58762
Sivas,Hafik,Çakmak Köyü,58762
Sivas,Hafik,Çaltılı Köyü,58762
Sivas,Hafik,Çatma Mah (Beykonağı Köyü),58762
Sivas,Hafik,Çay Mahallesi,58760
Sivas,Hafik,Çınarlı Köyü,58762
Sivas,Hafik,Çimenyenice Köyü,58762
Sivas,Hafik,Çömlekli Köyü,58762
Sivas,Hafik,Çukurtarla Mah (Bayıraltı Köyü),58762
Sivas,Hafik,Değirmenboğazı Köyü,58762
Sivas,Hafik,Değirmenseki Köyü,58762
Sivas,Hafik,Demircilik Köyü,58762
Sivas,Hafik,Derince Köyü,58762
Sivas,Hafik,Dışkapı Köyü,58762
Sivas,Hafik,Dosturoğlu Mah (Gölcük Köyü),58762
Sivas,Hafik,Durulmuş Köyü,58762
Sivas,Hafik,Düğer Köyü,58762
Sivas,Hafik,Dündar Köyü,58762
Sivas,Hafik,Düzyayla Köyü,58762
Sivas,Hafik,Ekingölü Köyü,58762
Sivas,Hafik,Emrahınağılı Mah (Yarhisar Köyü),58762
Sivas,Hafik,Emre Köyü,58762
Sivas,Hafik,Esenli Köyü,58762
Sivas,Hafik,Esentepe Köyü,58762
Sivas,Hafik,Eskiheze Mah (Bayramtepe Köyü),58762
Sivas,Hafik,Eskiköy Mah (Düğer Köyü),58762
Sivas,Hafik,Evci Köyü,58762
Sivas,Hafik,Eymir Köyü,58762
Sivas,Hafik,Fatih Mahallesi,58760
Sivas,Hafik,Gedikçayırı Köyü,58762
Sivas,Hafik,Gölcük Köyü,58762
Sivas,Hafik,Göydün Köyü,58762
Sivas,Hafik,Gülpınar Köyü,58762
Sivas,Hafik,Günyamaç Köyü,58762
Sivas,Hafik,Günyamaç Mahallesi,58760
Sivas,Hafik,Hıdıruşağı Mah (Çimenyenice Köyü),58762
Sivas,Hafik,Hoplamaz Mah (Bakımlı Köyü),58762
Sivas,Hafik,Inandık Köyü,58762
Sivas,Hafik,Inköy Köyü,58762
Sivas,Hafik,Ismailhanı Mah (Pirhüseyin Köyü),58762
Sivas,Hafik,Kabalı Köyü,58762
Sivas,Hafik,Kamışköy Köyü,58762
Sivas,Hafik,Karapınar Mah (Düğer Köyü),58762
Sivas,Hafik,Karapınar Mah (Gölcük Köyü),58762
Sivas,Hafik,Karayaprak Köyü,58762
Sivas,Hafik,Karlı Köyü,58762
Sivas,Hafik,Kavak Mah (Beykonağı Köyü),58762
Sivas,Hafik,Kavakderesi Mah (Düğer Köyü),58762
Sivas,Hafik,Kaytarmış Köyü,58762
Sivas,Hafik,Keklicek Mah (Beydili Köyü),58762
Sivas,Hafik,Keleş Mah (Besinli Köyü),58762
Sivas,Hafik,Kızılcaören Köyü,58762
Sivas,Hafik,Kızılören Köyü,58762
Sivas,Hafik,Koç Mahallesi,58760
Sivas,Hafik,Koçali Mah (Düğer Köyü),58762
Sivas,Hafik,Koşutdere Köyü,58762
Sivas,Hafik,Kozağacı Mah (Celalli Köyü),58762
Sivas,Hafik,Kurtini Mah (Kızılcaören Köyü),58762
Sivas,Hafik,Kurugöl Köyü,58762
Sivas,Hafik,Küpecik Köyü,58762
Sivas,Hafik,Maden Köyü,58762
Sivas,Hafik,Mansurlu Köyü,58762
Sivas,Hafik,Mercimek Deresi Mah (Düğer Köyü),58762
Sivas,Hafik,Molla Mah (Kızılören Köyü),58762
Sivas,Hafik,Olukbaşı Köyü,58762
Sivas,Hafik,Otmanalan Köyü,58762
Sivas,Hafik,Oymadere Köyü,58762
Sivas,Hafik,Öreğil Köyü,58762
Sivas,Hafik,Özen Köyü,58762
Sivas,Hafik,Pirhüseyin Köyü,58762
Sivas,Hafik,Pusat Köyü,58762
Sivas,Hafik,Saray Mah (Kızılcaören Köyü),58762
Sivas,Hafik,Sarıköy Mah (Düğer Köyü),58762
Sivas,Hafik,Sarımsak Mah (Kızılcaören Köyü),58762
Sivas,Hafik,Sofular Köyü,58762
Sivas,Hafik,Soğuk Pınar Mah (Tuzhisar Köyü),58762
Sivas,Hafik,Süleymaniye Köyü,58762
Sivas,Hafik,Şahin Köyü,58762
Sivas,Hafik,Tavşanlı Köyü,58762
Sivas,Hafik,Tepe Mahallesi,58760
Sivas,Hafik,Terekli Mah (Gedikçayırı Köyü),58762
Sivas,Hafik,Topçuyeniköy Köyü,58762
Sivas,Hafik,Tuzhisar Köyü,58762
Sivas,Hafik,Uzamış Mah (Düğer Köyü),58762
Sivas,Hafik,Üzeyir Köyü,58762
Sivas,Hafik,Veliışık Mah (Düğer Köyü),58762
Sivas,Hafik,Yağcılar Mah (Beydili Köyü),58762
Sivas,Hafik,Yakaboyu Köyü,58762
Sivas,Hafik,Yalıncak Köyü,58762
Sivas,Hafik,Yalnızağıl Köyü,58762
Sivas,Hafik,Yarhisar Köyü,58762
Sivas,Hafik,Yazlıkyurdu Mah (Beydili Köyü),58762
Sivas,Hafik,Yellice Mah (Kızılcaören Köyü),58762
Sivas,Hafik,Yeni Günyamaç Mah (Günyamaç Köyü),58762
Sivas,Hafik,Yeni Mahallesi,58760
Sivas,Hafik,Yeniköy Köyü,58762
Sivas,Hafik,Yukarıoba Mah (Beykonağı Köyü),58762
Sivas,Hafik,Yuva Mah (Karlı Köyü),58762
Sivas,Imranlı,Akçakale Köyü,58982
Sivas,Imranlı,Akkaya Köyü,58982
Sivas,Imranlı,Alacahacı Köyü,58982
Sivas,Imranlı,Alanyurt Mah (Eskidere Köyü),58982
Sivas,Imranlı,Altınca Köyü,58982
Sivas,Imranlı,Araplar Mah (Taşlıca Köyü),58982
Sivas,Imranlı,Ardıçalan Köyü,58982
Sivas,Imranlı,Arık Köyü,58982
Sivas,Imranlı,Aşağıboğaz Köyü,58982
Sivas,Imranlı,Aşağıculha Köyü,58982
Sivas,Imranlı,Aşağışeyhli Köyü,58982
Sivas,Imranlı,Atlıca Köyü,58982
Sivas,Imranlı,Avşar Köyü,58982
Sivas,Imranlı,Aydın Köyü,58982
Sivas,Imranlı,Aydoğan Köyü,58982
Sivas,Imranlı,Ayrancı Mah (Yürektaşı Köyü),58982
Sivas,Imranlı,Bağyazı Köyü,58982
Sivas,Imranlı,Bahadun Köyü,58982
Sivas,Imranlı,Bahtiyar Köyü,58982
Sivas,Imranlı,Balkaya Mah (Yozyatağı Köyü),58982
Sivas,Imranlı,Bandıra Mah (Arık Köyü),58982
Sivas,Imranlı,Bardaklı Köyü,58982
Sivas,Imranlı,Başlıca Köyü,58982
Sivas,Imranlı,Becek Köyü,58982
Sivas,Imranlı,Beğendik Köyü,58982
Sivas,Imranlı,Boğanak Köyü,58982
Sivas,Imranlı,Boğazören Köyü,58982
Sivas,Imranlı,Borular Köyü,58982
Sivas,Imranlı,Bulgurluk Köyü,58982
Sivas,Imranlı,Celaldamı Köyü,58982
Sivas,Imranlı,Cerit Köyü,58982
Sivas,Imranlı,Çalıyurdu Mah (Yoncabayırı Köyü),58982
Sivas,Imranlı,Çalıyurt Köyü,58982
Sivas,Imranlı,Çarşıbaşı Mahallesi,58980
Sivas,Imranlı,Çatma Mah (Koruköy Köyü),58982
